step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
42,CASH_IN,267311.03,C1424659884,5270724.68,5538035.71,C1768693418,1004992.69,737681.65,0.0,0.0
15,CASH_IN,22675.97,C188015111,3561084.41,3583760.39,C619716246,943911.61,921235.63,0.0,0.0
11,PAYMENT,46491.83,C448626783,0.0,0.0,M891330775,0.0,0.0,0.0,0.0
11,TRANSFER,490562.41,C1343281384,0.0,0.0,C1144598116,1685865.13,2704383.55,0.0,0.0
24,PAYMENT,2748.06,C1270842310,0.0,0.0,M1173654913,0.0,0.0,0.0,0.0
7,CASH_IN,123295.69,C1915567579,292745.67,416041.36,C214774813,14945585.0,17771335.88,0.0,0.0
10,TRANSFER,63138.07,C1687499940,64528.11,1390.04,C500153041,104934.5,319794.35,0.0,0.0
12,CASH_OUT,215064.61,C152301892,398157.0,183092.39,C479026560,43694.0,0.0,0.0,0.0
16,CASH_OUT,79427.52,C361715581,0.0,0.0,C1802045117,3839470.2,3918897.72,0.0,0.0
33,CASH_IN,132964.92,C1270337196,9826888.32,9959853.25,C1599238715,231530.44,98565.51,0.0,0.0
15,PAYMENT,15262.48,C564209665,578747.0,563484.51,M999772005,0.0,0.0,0.0,0.0
9,CASH_IN,136333.29,C1185845192,3782905.51,3919238.81,C1862140046,275211.91,448224.35,0.0,0.0
18,PAYMENT,28939.62,C890406726,2147.0,0.0,M2013313567,0.0,0.0,0.0,0.0
10,CASH_IN,44566.14,C838369596,7709465.54,7754031.68,C453211571,11998198.41,12143771.11,0.0,0.0
14,CASH_OUT,80709.95,C474540347,61373.52,0.0,C279542011,4807788.95,5313454.91,0.0,0.0
38,PAYMENT,10344.52,C255168215,170345.0,160000.48,M306852212,0.0,0.0,0.0,0.0
11,PAYMENT,14724.31,C956162377,1037746.99,1023022.68,M1840467963,0.0,0.0,0.0,0.0
43,PAYMENT,8500.48,C844327450,15456.0,6955.52,M1082069058,0.0,0.0,0.0,0.0
14,CASH_IN,32738.8,C435055146,1366041.07,1398779.88,C1424778367,470153.42,437414.62,0.0,0.0
38,CASH_OUT,401687.57,C1287574810,22320.0,0.0,C1642595028,295775.0,697462.57,0.0,0.0
44,TRANSFER,51086.14,C1864545515,0.0,0.0,C714584748,349965.16,401051.31,0.0,0.0
41,TRANSFER,44653.02,C1008646119,108941.0,64287.98,C1315242320,2018976.17,2094304.7,0.0,0.0
9,PAYMENT,1776.73,C1177126840,508.0,0.0,M476841364,0.0,0.0,0.0,0.0
20,PAYMENT,6900.96,C2144162539,107050.0,100149.04,M622513244,0.0,0.0,0.0,0.0
40,CASH_OUT,315120.94,C470412753,10007.0,0.0,C966243213,3396614.96,3851309.26,0.0,0.0
22,PAYMENT,198.61,C1371195741,87069.0,86870.39,M1193467709,0.0,0.0,0.0,0.0
17,PAYMENT,121.46,C876024658,14029.0,13907.54,M1853049372,0.0,0.0,0.0,0.0
37,PAYMENT,7592.61,C334417099,0.0,0.0,M493099663,0.0,0.0,0.0,0.0
41,TRANSFER,440613.23,C1113807347,7014.0,0.0,C2080912922,0.0,440613.23,0.0,0.0
35,PAYMENT,1690.94,C685421690,533843.98,532153.04,M454890782,0.0,0.0,0.0,0.0
26,PAYMENT,10310.91,C2013888818,0.0,0.0,M602742601,0.0,0.0,0.0,0.0
14,CASH_OUT,180556.04,C1996803512,102252.0,0.0,C1578760742,51388.0,0.0,0.0,0.0
35,CASH_IN,149259.94,C246698630,3288074.85,3437334.79,C57125108,1462143.75,1312883.81,0.0,0.0
41,CASH_OUT,197732.86,C1020089541,11956.0,0.0,C1899848387,583056.43,780789.28,0.0,0.0
11,CASH_OUT,78038.27,C1463454450,0.0,0.0,C1692207232,2580801.1,2658839.37,0.0,0.0
9,CASH_OUT,209859.66,C138275664,0.0,0.0,C721267591,2153751.47,2363611.12,0.0,0.0
9,CASH_IN,55055.78,C1936398455,123147.0,178202.78,C17356939,1065.97,0.0,0.0,0.0
12,CASH_OUT,488016.36,C541672373,4404580.48,3916564.13,C1786712116,4765819.05,5398389.47,0.0,0.0
20,TRANSFER,580095.37,C817561203,871.0,0.0,C1293386771,847446.61,1427541.98,0.0,0.0
38,CASH_OUT,326242.15,C1806557248,79077.6,0.0,C1173568651,569670.13,895912.28,0.0,0.0
21,PAYMENT,5419.68,C1558103503,118861.21,113441.53,M1979389304,0.0,0.0,0.0,0.0
1,CASH_OUT,213922.13,C1768127248,16418.22,0.0,C1234776885,431956.63,2025098.66,0.0,0.0
44,PAYMENT,2789.84,C1283671764,79332.0,76542.16,M1780450127,0.0,0.0,0.0,0.0
37,CASH_OUT,49536.02,C1914122359,11191.0,0.0,C812560767,482566.38,532102.4,0.0,0.0
13,CASH_IN,319014.85,C1109618420,223155.0,542169.85,C57125108,0.0,0.0,0.0,0.0
9,PAYMENT,10016.93,C1864233373,452987.04,442970.11,M969850329,0.0,0.0,0.0,0.0
42,CASH_OUT,90203.13,C1990848315,0.0,0.0,C1039424113,817217.49,656714.34,0.0,0.0
9,CASH_OUT,19815.17,C1165886650,10020.0,0.0,C104452795,12714.0,32529.17,0.0,0.0
15,CASH_OUT,61606.3,C1316303157,5698.0,0.0,C197729224,57315.42,118921.73,0.0,0.0
17,CASH_IN,26420.49,C1128664134,603197.23,629617.72,C1742978011,0.0,0.0,0.0,0.0
10,PAYMENT,16201.66,C1756148988,786410.22,770208.56,M228481411,0.0,0.0,0.0,0.0
14,CASH_IN,185985.88,C1216296856,25001783.48,25187769.35,C204086290,313373.82,127387.95,0.0,0.0
34,CASH_IN,249361.95,C1682774387,51608.0,300969.95,C467110246,0.0,234920.03,0.0,0.0
9,PAYMENT,2532.94,C401938737,103506.0,100973.06,M881906320,0.0,0.0,0.0,0.0
37,CASH_IN,342021.27,C337372945,51545.0,393566.27,C1147257521,3619328.22,3321393.24,0.0,0.0
19,CASH_IN,132460.36,C1156130787,142586.82,275047.17,C1910163007,1405111.56,1289800.81,0.0,0.0
13,PAYMENT,5868.61,C1095345920,610432.27,604563.66,M344051383,0.0,0.0,0.0,0.0
41,CASH_IN,174473.96,C550921992,21546.0,196019.96,C976578789,4118926.12,3944452.17,0.0,0.0
14,PAYMENT,25487.86,C181674993,280.46,0.0,M321094989,0.0,0.0,0.0,0.0
14,PAYMENT,6476.12,C731954426,138000.0,131523.88,M1287064703,0.0,0.0,0.0,0.0
9,PAYMENT,9483.3,C203490370,0.0,0.0,M1609606546,0.0,0.0,0.0,0.0
17,PAYMENT,6302.32,C957238578,254774.0,248471.68,M1213448781,0.0,0.0,0.0,0.0
40,CASH_IN,118822.75,C94321377,2270786.45,2389609.19,C814436801,429820.62,310997.88,0.0,0.0
20,PAYMENT,10037.41,C585457029,127129.0,117091.59,M1611097471,0.0,0.0,0.0,0.0
40,CASH_OUT,33898.72,C1063867588,5063.0,0.0,C966646885,0.0,33898.72,0.0,0.0
42,CASH_IN,49908.12,C1241907230,5672493.08,5722401.2,C1024895607,263023.65,213115.53,0.0,0.0
10,PAYMENT,17714.22,C125085739,1563467.39,1545753.18,M297334329,0.0,0.0,0.0,0.0
39,PAYMENT,9239.77,C2129516264,25814.68,16574.91,M796993511,0.0,0.0,0.0,0.0
22,CASH_OUT,80045.0,C1539379596,191718.13,111673.13,C631077600,477548.34,557593.35,0.0,0.0
41,PAYMENT,7231.53,C610129295,0.0,0.0,M1906293283,0.0,0.0,0.0,0.0
36,CASH_IN,463027.08,C1364375382,472860.32,935887.4,C1560168236,882753.23,419726.15,0.0,0.0
16,PAYMENT,9328.9,C1419990670,0.0,0.0,M970017785,0.0,0.0,0.0,0.0
17,PAYMENT,4357.15,C2099483025,11422.17,7065.02,M1664450444,0.0,0.0,0.0,0.0
38,PAYMENT,14348.04,C16718736,0.0,0.0,M1624553214,0.0,0.0,0.0,0.0
35,PAYMENT,30911.1,C650423898,0.0,0.0,M1486919997,0.0,0.0,0.0,0.0
18,CASH_OUT,116617.05,C1535811004,0.0,0.0,C329233048,1046325.08,1162942.13,0.0,0.0
41,TRANSFER,45208.54,C1508479067,0.0,0.0,C338659932,3481845.62,3777236.51,0.0,0.0
20,CASH_OUT,187624.15,C661091491,0.0,0.0,C488104609,813450.37,1001074.52,0.0,0.0
16,PAYMENT,4455.44,C1347236805,0.0,0.0,M2030276316,0.0,0.0,0.0,0.0
43,TRANSFER,1118304.69,C1204491993,7986.0,0.0,C1706210974,2657323.51,3775628.2,0.0,0.0
1,PAYMENT,7823.46,C260084831,998.0,0.0,M267814113,0.0,0.0,0.0,0.0
36,CASH_OUT,31013.38,C2087549154,0.0,0.0,C1777666160,226054.4,257067.78,0.0,0.0
10,CASH_OUT,341708.54,C689056966,51628.0,0.0,C1097035774,0.0,477556.9,0.0,0.0
15,TRANSFER,557274.78,C643761366,0.0,0.0,C76713458,969355.81,1526630.59,0.0,0.0
18,CASH_OUT,63771.16,C2137618547,33073.0,0.0,C635470422,0.0,48399.27,0.0,0.0
36,CASH_OUT,42603.17,C1015139927,12085.0,0.0,C2114628469,0.0,42603.17,0.0,0.0
37,PAYMENT,10351.17,C588588983,130952.0,120600.83,M101149976,0.0,0.0,0.0,0.0
36,CASH_IN,41772.88,C675004310,71780.0,113552.88,C452305715,318308.75,276535.87,0.0,0.0
37,CASH_OUT,123916.54,C1957272197,132.0,0.0,C1014659124,242532.16,366448.7,0.0,0.0
20,PAYMENT,5878.3,C718900299,104036.0,98157.7,M1414528149,0.0,0.0,0.0,0.0
33,PAYMENT,25802.86,C1457827253,803.77,0.0,M749247102,0.0,0.0,0.0,0.0
18,CASH_IN,30700.45,C393214257,10745104.43,10775804.88,C459903071,6706380.22,6675679.77,0.0,0.0
43,CASH_OUT,272355.28,C454131781,0.0,0.0,C1480194743,1541845.52,1814200.8,0.0,0.0
14,CASH_OUT,432518.13,C736441902,108.0,0.0,C946186798,20099.0,34368.6,0.0,0.0
16,PAYMENT,3316.84,C1536573123,45669.95,42353.11,M722615521,0.0,0.0,0.0,0.0
41,PAYMENT,5959.82,C1804631588,64.0,0.0,M1419764735,0.0,0.0,0.0,0.0
7,PAYMENT,11204.04,C222334045,5508.0,0.0,M1961696565,0.0,0.0,0.0,0.0
14,CASH_IN,193711.13,C717176217,5029.0,198740.13,C1526378477,39710.0,6436661.43,0.0,0.0
7,CASH_IN,164110.03,C361542922,1483303.83,1647413.86,C1019670582,448700.47,397273.75,0.0,0.0
39,CASH_IN,337104.96,C316428003,10889818.83,11226923.79,C1710233619,402298.39,65193.43,0.0,0.0
13,PAYMENT,12785.36,C1001390129,194990.8,182205.44,M2015735520,0.0,0.0,0.0,0.0
35,PAYMENT,18609.61,C795504547,0.0,0.0,M1503632452,0.0,0.0,0.0,0.0
36,PAYMENT,454.85,C889288843,160807.0,160352.15,M112200309,0.0,0.0,0.0,0.0
43,CASH_IN,40359.71,C1413829537,1971808.37,2012168.08,C1256778015,168369.84,241812.21,0.0,0.0
22,PAYMENT,15427.69,C762016652,106085.0,90657.31,M350555385,0.0,0.0,0.0,0.0
20,TRANSFER,309401.69,C651103899,0.0,0.0,C868029909,522478.56,855757.36,0.0,0.0
15,PAYMENT,8861.57,C2083488853,168283.31,159421.73,M1569980338,0.0,0.0,0.0,0.0
6,DEBIT,1135.09,C32764980,9051.0,7915.91,C499052031,5656.0,6791.09,0.0,0.0
17,CASH_OUT,448181.37,C712062239,0.0,0.0,C1525711410,3073044.65,3521226.02,0.0,0.0
44,CASH_OUT,29420.26,C771010675,0.0,0.0,C1298177219,6465325.22,6494745.48,0.0,0.0
18,PAYMENT,4254.33,C270297112,194522.93,190268.6,M1790126718,0.0,0.0,0.0,0.0
43,CASH_OUT,229221.26,C983302714,21906.0,0.0,C861964914,0.0,229221.26,0.0,0.0
17,CASH_OUT,248215.44,C1518647927,0.0,0.0,C1615009576,6505357.28,6753572.72,0.0,0.0
33,PAYMENT,12957.19,C190281035,40599.66,27642.47,M1268120536,0.0,0.0,0.0,0.0
20,CASH_OUT,35538.87,C76461701,0.0,0.0,C1066897794,652359.41,687898.28,0.0,0.0
14,CASH_OUT,23640.15,C1324514851,20426.0,0.0,C1052929292,0.0,23640.15,0.0,0.0
36,TRANSFER,110750.41,C1684566338,0.0,0.0,C864316888,442161.25,552911.66,0.0,0.0
37,TRANSFER,2038146.84,C707008814,4276.0,0.0,C1084476685,637059.33,2675206.17,0.0,0.0
43,CASH_OUT,31951.73,C222317951,1165.0,0.0,C1090036086,25390542.72,25422494.46,0.0,0.0
17,CASH_OUT,22624.88,C235230095,24607.0,1982.12,C1985660918,1407922.38,1051167.06,0.0,0.0
15,CASH_IN,542307.0,C1576860431,6260428.01,6802735.0,C173783788,2303545.95,1761238.95,0.0,0.0
42,PAYMENT,614.56,C1080698163,0.0,0.0,M1792099520,0.0,0.0,0.0,0.0
13,PAYMENT,2464.2,C1957970466,133188.73,130724.54,M1106367799,0.0,0.0,0.0,0.0
9,CASH_OUT,2958.36,C343153289,21232.0,18273.64,C339082934,0.0,2958.36,0.0,0.0
8,PAYMENT,6586.41,C1336727082,20847.0,14260.59,M2016533144,0.0,0.0,0.0,0.0
14,CASH_OUT,106106.55,C734358831,30170.0,0.0,C1687844929,670770.91,843895.18,0.0,0.0
19,TRANSFER,355086.02,C323848900,0.0,0.0,C26145393,367283.06,722369.08,0.0,0.0
36,PAYMENT,40611.92,C800875905,0.0,0.0,M565867249,0.0,0.0,0.0,0.0
15,PAYMENT,190.93,C1635686797,293003.39,292812.46,M397600640,0.0,0.0,0.0,0.0
43,CASH_OUT,451041.7,C933916911,0.0,0.0,C1031619409,1199117.38,1650159.08,0.0,0.0
17,CASH_IN,85373.59,C1781479490,52463.0,137836.59,C516306293,425907.5,515598.62,0.0,0.0
38,PAYMENT,7835.67,C642244395,0.0,0.0,M1260640806,0.0,0.0,0.0,0.0
36,CASH_OUT,2573.55,C710857141,0.0,0.0,C772873662,394359.11,396932.66,0.0,0.0
14,PAYMENT,9797.51,C1395202744,39719.0,29921.49,M572049355,0.0,0.0,0.0,0.0
19,PAYMENT,4873.0,C17014601,229661.76,224788.75,M1255929210,0.0,0.0,0.0,0.0
10,PAYMENT,190.17,C142246271,0.0,0.0,M2103130866,0.0,0.0,0.0,0.0
38,CASH_OUT,188584.05,C91401125,30902.0,0.0,C1127406749,0.0,188584.05,0.0,0.0
9,PAYMENT,43569.3,C1351741375,0.0,0.0,M287792401,0.0,0.0,0.0,0.0
43,CASH_OUT,12599.98,C18154163,0.0,0.0,C1968105009,3306314.04,3318914.03,0.0,0.0
44,CASH_OUT,231739.23,C2049791160,69785.0,0.0,C411777240,1092501.91,1324241.14,0.0,0.0
19,PAYMENT,3453.53,C1252389489,6320.0,2866.47,M1115564413,0.0,0.0,0.0,0.0
11,TRANSFER,16229.61,C722467403,0.0,0.0,C1821022288,17585.0,33814.61,0.0,0.0
33,CASH_IN,225488.36,C496229616,584209.78,809698.14,C41227009,715373.45,489885.09,0.0,0.0
13,PAYMENT,4076.18,C1913476590,0.0,0.0,M201742470,0.0,0.0,0.0,0.0
43,PAYMENT,478.31,C1838786847,468831.88,468353.57,M772488232,0.0,0.0,0.0,0.0
35,CASH_OUT,25454.99,C1157090723,42877.0,17422.01,C1494168609,0.0,25454.99,0.0,0.0
9,TRANSFER,279650.53,C43291862,0.0,0.0,C1653433120,450418.49,1434208.83,0.0,0.0
35,CASH_IN,185522.36,C1370588983,1825477.32,2010999.68,C1418627190,326164.49,140642.13,0.0,0.0
11,PAYMENT,12409.8,C1094388718,0.0,0.0,M2049091491,0.0,0.0,0.0,0.0
34,CASH_OUT,1807.38,C330105238,50426.0,48618.62,C1601763697,0.0,1807.38,0.0,0.0
33,CASH_OUT,52052.23,C84451062,0.0,0.0,C1175389102,3543890.73,3595942.96,0.0,0.0
38,CASH_IN,62103.13,C1603314881,253377.0,315480.13,C1087968133,194987.04,132883.92,0.0,0.0
20,PAYMENT,5334.63,C282310079,157091.0,151756.37,M887444649,0.0,0.0,0.0,0.0
44,PAYMENT,12702.95,C814573613,0.0,0.0,M229118267,0.0,0.0,0.0,0.0
14,CASH_OUT,36816.3,C370845079,516082.32,479266.02,C1749707061,2501235.46,2461003.96,0.0,0.0
43,CASH_OUT,149638.85,C187531843,0.0,0.0,C2036925105,864174.25,1013813.11,0.0,0.0
43,PAYMENT,4248.33,C206968719,0.0,0.0,M367613828,0.0,0.0,0.0,0.0
19,CASH_IN,96624.35,C810294428,173421.46,270045.81,C1578677575,209165.86,159625.29,0.0,0.0
41,CASH_IN,277648.96,C1372383127,16676.0,294324.96,C1804412677,0.0,0.0,0.0,0.0
43,TRANSFER,1396569.58,C1632418450,4168.0,0.0,C488876177,624785.79,2021355.37,0.0,0.0
41,CASH_OUT,7269.41,C1414827482,0.0,0.0,C1703537051,468737.37,476006.78,0.0,0.0
16,PAYMENT,17635.98,C1582837360,14854.39,0.0,M432213983,0.0,0.0,0.0,0.0
41,PAYMENT,3814.2,C1319073368,681787.14,677972.94,M47029095,0.0,0.0,0.0,0.0
11,CASH_OUT,64691.39,C1178612888,64966.51,275.12,C1579862569,12760314.33,14154556.0,0.0,0.0
43,CASH_IN,93217.75,C1633883452,5243845.54,5337063.29,C1185043223,182373.56,89155.81,0.0,0.0
14,CASH_OUT,341174.52,C636193946,0.0,0.0,C1429707366,710761.2,902369.77,0.0,0.0
17,CASH_IN,22299.21,C583672818,3935980.65,3958279.86,C681953354,3246977.49,3224678.28,0.0,0.0
11,PAYMENT,10402.44,C206802591,1294572.55,1284170.11,M2050721385,0.0,0.0,0.0,0.0
21,PAYMENT,5638.45,C1810143389,4990.0,0.0,M983376074,0.0,0.0,0.0,0.0
38,CASH_IN,85293.76,C1392893509,2534791.8,2620085.56,C1445251809,202276.77,116983.01,0.0,0.0
36,CASH_OUT,353275.72,C688051632,82.0,0.0,C511142868,1549974.01,1903249.73,0.0,0.0
34,CASH_IN,286804.16,C1730724144,5664640.05,5951444.21,C1138997418,630655.08,343850.91,0.0,0.0
42,PAYMENT,14178.6,C1776883269,30003.0,15824.4,M221761042,0.0,0.0,0.0,0.0
41,CASH_OUT,168974.28,C1180982924,0.0,0.0,C362995301,289006.53,457980.81,0.0,0.0
43,CASH_OUT,56104.46,C1331986411,143.0,0.0,C1725872686,0.0,56104.46,0.0,0.0
42,TRANSFER,660300.47,C804581528,0.0,0.0,C1479504201,2267024.23,2927324.71,0.0,0.0
44,PAYMENT,10594.65,C118869144,0.0,0.0,M2137833511,0.0,0.0,0.0,0.0
35,PAYMENT,8430.76,C99949155,2008.0,0.0,M105623262,0.0,0.0,0.0,0.0
15,PAYMENT,15387.43,C1670591897,61768.0,46380.57,M1632773037,0.0,0.0,0.0,0.0
41,CASH_OUT,12400.49,C620758797,122964.0,110563.51,C1864625432,344247.28,356647.77,0.0,0.0
8,CASH_IN,77775.38,C1623001186,69858.0,147633.38,C1563812201,29708.0,0.0,0.0,0.0
11,CASH_OUT,336511.4,C808069134,14774.0,0.0,C1543005080,0.0,336511.4,0.0,0.0
20,CASH_IN,175607.35,C1960108833,3234207.89,3409815.23,C1920084587,1369517.21,1193909.86,0.0,0.0
42,CASH_OUT,246354.26,C1295178572,65011.0,0.0,C966860668,255719.51,502073.77,0.0,0.0
19,CASH_OUT,78737.35,C2017930866,0.0,0.0,C20122290,1454096.9,1459113.2,0.0,0.0
35,CASH_OUT,451089.83,C381377051,322756.67,0.0,C1689057490,3590523.86,4041613.69,0.0,0.0
40,CASH_IN,193003.79,C2118710027,1672664.12,1865667.91,C738590621,8791641.04,8598637.24,0.0,0.0
16,PAYMENT,18877.9,C1616402057,187921.9,169044.0,M1709144246,0.0,0.0,0.0,0.0
13,CASH_OUT,180872.8,C1126366555,0.0,0.0,C1359634401,2004096.53,2570433.03,0.0,0.0
19,CASH_OUT,76620.71,C785996117,19822.0,0.0,C189081677,0.0,76620.71,0.0,0.0
42,PAYMENT,11238.55,C1146896850,10142.0,0.0,M1417756089,0.0,0.0,0.0,0.0
16,CASH_IN,94818.36,C671019713,102449.0,197267.36,C1704538514,13871.0,0.0,0.0,0.0
33,PAYMENT,175.74,C2145195383,10039.0,9863.26,M2066823500,0.0,0.0,0.0,0.0
35,CASH_IN,145255.45,C636050963,4726520.23,4871775.68,C522537950,276409.52,272226.56,0.0,0.0
20,PAYMENT,15335.91,C592739144,79864.18,64528.27,M840358962,0.0,0.0,0.0,0.0
35,PAYMENT,1324.83,C1736182427,2524.0,1199.17,M1592494306,0.0,0.0,0.0,0.0
9,PAYMENT,15127.15,C861132975,15194.0,66.85,M11780881,0.0,0.0,0.0,0.0
16,PAYMENT,11337.77,C2102753110,56537.0,45199.23,M108378606,0.0,0.0,0.0,0.0
36,CASH_IN,91108.67,C186999265,534505.87,625614.54,C2080720462,763036.42,671927.75,0.0,0.0
34,CASH_IN,54740.77,C2130635343,7592500.74,7647241.51,C323800949,590787.44,536046.67,0.0,0.0
16,CASH_OUT,222911.5,C414118633,0.0,0.0,C899257735,617580.17,538033.48,0.0,0.0
35,CASH_OUT,293547.4,C761849157,199335.81,0.0,C818516309,798053.37,1091600.77,0.0,0.0
43,CASH_OUT,89973.86,C481253769,0.0,0.0,C1014878234,163580.16,374574.12,0.0,0.0
43,PAYMENT,30471.21,C1379736007,11714.0,0.0,M1093715435,0.0,0.0,0.0,0.0
34,CASH_IN,277883.32,C97447495,5744.0,283627.32,C2052247930,1685816.02,1407932.7,0.0,0.0
14,CASH_OUT,23888.62,C1348868270,0.0,0.0,C1208544611,359243.59,456642.29,0.0,0.0
13,TRANSFER,1993143.3,C490688469,1738.0,0.0,C1444842411,3831548.31,5824691.6,0.0,0.0
12,CASH_IN,228563.06,C1509723572,9218336.94,9446900.01,C631424220,1926874.74,2189574.97,0.0,0.0
18,CASH_IN,192054.06,C2031932935,0.0,192054.06,C1653976818,0.0,66890.78,0.0,0.0
15,CASH_OUT,632989.66,C1577390346,0.0,0.0,C1146021456,738368.92,1708236.69,0.0,0.0
34,CASH_IN,42680.83,C705581490,30691.0,73371.83,C1041053446,3821416.0,3778735.16,0.0,0.0
17,CASH_OUT,259641.59,C1753672632,157388.0,0.0,C818550400,147432.72,567557.42,0.0,0.0
42,TRANSFER,120975.06,C1988490903,104933.0,0.0,C927606547,10337573.93,11861212.57,0.0,0.0
40,CASH_OUT,75450.74,C293952245,0.0,0.0,C963552566,506024.59,581475.33,0.0,0.0
9,CASH_OUT,183311.15,C860970945,0.0,0.0,C2107935820,666293.45,981865.25,0.0,0.0
43,CASH_IN,20826.6,C29515556,8090948.98,8111775.57,C873596153,561541.83,540715.24,0.0,0.0
11,CASH_IN,122727.64,C1182867849,3052564.95,3175292.59,C2134054685,1651436.82,1528709.18,0.0,0.0
17,CASH_OUT,19267.46,C1402379737,14440.0,0.0,C1114018004,0.0,19267.46,0.0,0.0
18,TRANSFER,232631.73,C1260186009,270562.68,37930.95,C402465615,970871.72,1203503.45,0.0,0.0
33,CASH_OUT,281390.24,C1552805161,0.0,0.0,C1410788219,2069795.92,2351186.15,0.0,0.0
37,PAYMENT,52931.99,C515878841,86742.0,33810.01,M96921360,0.0,0.0,0.0,0.0
9,CASH_OUT,15893.75,C1368547497,0.0,0.0,C397753053,89320.0,105213.75,0.0,0.0
11,PAYMENT,20742.43,C1322992377,0.0,0.0,M1580133979,0.0,0.0,0.0,0.0
38,CASH_IN,188083.56,C495074538,29888.0,217971.56,C446336510,543643.87,125376.07,0.0,0.0
9,CASH_IN,73361.09,C1019786713,1944.0,75305.09,C731537624,360409.09,110942.5,0.0,0.0
37,CASH_OUT,214088.4,C1159157772,41897.0,0.0,C2038831603,174637.91,388726.31,0.0,0.0
14,CASH_IN,50487.49,C1351844075,2893430.38,2943917.87,C1795889498,1638441.9,1587954.41,0.0,0.0
18,CASH_OUT,223334.12,C267611603,139.0,0.0,C1551093957,587292.52,763630.83,0.0,0.0
10,PAYMENT,40324.82,C1756431328,0.0,0.0,M853343964,0.0,0.0,0.0,0.0
19,TRANSFER,289022.37,C1597646530,226397.33,0.0,C1025312651,499870.0,1179793.7,0.0,0.0
21,PAYMENT,11938.46,C688452766,291.0,0.0,M2016280983,0.0,0.0,0.0,0.0
6,PAYMENT,20452.81,C1933826115,743272.0,722819.19,M698473139,0.0,0.0,0.0,0.0
13,PAYMENT,2485.21,C1050623808,0.0,0.0,M809244574,0.0,0.0,0.0,0.0
42,PAYMENT,1267.5,C1586230135,0.0,0.0,M411350986,0.0,0.0,0.0,0.0
39,PAYMENT,2868.05,C52280222,126.0,0.0,M95898690,0.0,0.0,0.0,0.0
13,CASH_IN,308336.45,C796711027,25583.0,333919.45,C168903628,75377.27,0.0,0.0,0.0
44,CASH_IN,78526.25,C1987183021,3095548.93,3174075.18,C478368083,151164.9,72638.65,0.0,0.0
35,PAYMENT,18715.69,C2084479607,415652.15,396936.46,M2064099269,0.0,0.0,0.0,0.0
17,CASH_IN,28798.34,C2049619854,203356.0,232154.34,C355888906,0.0,115015.79,0.0,0.0
18,PAYMENT,31739.7,C1786944671,0.0,0.0,M1373932779,0.0,0.0,0.0,0.0
17,CASH_OUT,273701.66,C929946394,32268.0,0.0,C543925019,217540.46,657507.22,0.0,0.0
11,CASH_IN,112392.32,C1304450421,100249.0,212641.32,C120155529,67424.71,0.0,0.0,0.0
40,CASH_OUT,81012.6,C1798938239,0.0,0.0,C1710170960,1792345.4,1873358.0,0.0,0.0
9,PAYMENT,1238.15,C1155628168,603863.12,602624.97,M585064230,0.0,0.0,0.0,0.0
13,CASH_OUT,222175.64,C532997202,1629.0,0.0,C1008116068,0.0,222175.64,0.0,0.0
16,CASH_IN,206018.98,C2114586544,191373.0,397391.98,C1257952957,0.0,0.0,0.0,0.0
21,PAYMENT,3774.1,C974218319,543.0,0.0,M2053290475,0.0,0.0,0.0,0.0
36,PAYMENT,14794.16,C1261556732,172.0,0.0,M1124009314,0.0,0.0,0.0,0.0
14,TRANSFER,632035.54,C1966265521,640428.0,8392.46,C2075162639,48480.24,680515.78,0.0,0.0
20,CASH_OUT,305857.7,C1500620296,0.0,0.0,C278800351,3384965.28,3690822.98,0.0,0.0
13,CASH_IN,145071.74,C112252185,871290.32,1016362.05,C1013697111,3703444.15,3619012.14,0.0,0.0
9,CASH_OUT,165316.48,C1649578083,0.0,0.0,C288440707,1167680.66,1332997.15,0.0,0.0
7,PAYMENT,2211.07,C1148172078,0.0,0.0,M650835126,0.0,0.0,0.0,0.0
17,CASH_IN,239608.0,C512356441,12998.0,252606.0,C1070146065,387587.3,147979.3,0.0,0.0
12,CASH_IN,167868.37,C2003226469,5986172.19,6154040.56,C112165169,206555.9,0.0,0.0,0.0
19,CASH_OUT,100792.85,C627031108,0.0,0.0,C1726507378,189280.98,495350.24,0.0,0.0
18,CASH_OUT,57366.79,C2121771196,172274.82,114908.04,C1622943988,3889773.74,3947140.52,0.0,0.0
36,CASH_OUT,439503.43,C1301194936,105151.0,0.0,C879358386,515101.4,954604.83,0.0,0.0
19,PAYMENT,5930.38,C1572156828,15428.0,9497.62,M840707611,0.0,0.0,0.0,0.0
44,CASH_IN,173455.01,C432264980,6828330.92,7001785.93,C1282241672,232732.93,59277.92,0.0,0.0
36,CASH_IN,290160.11,C463117388,7302516.08,7592676.19,C812360425,872909.18,582749.08,0.0,0.0
9,CASH_IN,302926.76,C210412435,4253023.88,4555950.64,C1907159141,2301517.75,1938620.45,0.0,0.0
14,CASH_OUT,215377.27,C1522652739,0.0,0.0,C1663021728,1200872.02,1796748.92,0.0,0.0
23,PAYMENT,17925.26,C27139564,60028.09,42102.83,M687011611,0.0,0.0,0.0,0.0
11,CASH_OUT,600562.87,C1644375458,87204.0,0.0,C2126588032,0.0,600562.87,0.0,0.0
