sales_id,step,type,sales_amount,nameOrig_x,nameDest_x,payment_id,payment_amount,nameOrig_y,nameDest_y,reconciliation_status,payment_provider,branch_id,settlement_delay_minutes,delayed_payment,suspicious_flag
SALE_46836,7,CASH_IN,29910.72,C1440986701,C1427067435,PAY_46836,29910.72,C1440986701,C1427067435,RECONCILED,MTN_MOMO,ACCRA_CENTRAL,125,YES,YES
SALE_46837,6,CASH_IN,171495.96,C1792277476,C991363637,PAY_46837,171495.96,C1792277476,C991363637,RECONCILED,AIRTELTIGO_MONEY,TEMA_BRANCH,164,YES,YES
SALE_46840,3,CASH_IN,208741.85,C1869544015,C1789550256,PAY_46840,208741.85,C1869544015,C1789550256,RECONCILED,VODAFONE_CASH,TEMA_BRANCH,9,NO,YES
SALE_46841,8,CASH_IN,73211.23,C1779481116,C549269634,PAY_46841,73211.23,C1779481116,C549269634,RECONCILED,BANK_TRANSFER,TAMALE_BRANCH,160,YES,YES
SALE_46842,9,CASH_IN,474367.44,C593795296,C382934088,PAY_46842,474367.44,C593795296,C382934088,RECONCILED,MASTERCARD,ACCRA_CENTRAL,174,YES,YES
SALE_46845,9,CASH_OUT,134783.04,C1014856099,C237988421,PAY_46845,134783.04,C1014856099,C237988421,RECONCILED,AIRTELTIGO_MONEY,ACCRA_CENTRAL,156,YES,YES
SALE_46846,8,TRANSFER,1032554.32,C1937951978,C408304912,PAY_46846,1032554.32,C1937951978,C408304912,RECONCILED,VODAFONE_CASH,ACCRA_CENTRAL,3,NO,YES
SALE_46849,8,TRANSFER,678793.85,C1341939027,C771303504,PAY_46849,678793.85,C1341939027,C771303504,RECONCILED,AIRTELTIGO_MONEY,TEMA_BRANCH,64,YES,YES
SALE_46850,9,CASH_OUT,308539.24,C238876064,C1197114389,PAY_46850,308539.24,C238876064,C1197114389,RECONCILED,VISA,ACCRA_CENTRAL,63,YES,YES
SALE_46851,9,PAYMENT,10647.97,C92883660,M484526894,PAY_46851,10647.97,C92883660,M484526894,RECONCILED,VISA,EAST_LEGON,153,YES,YES
SALE_46852,8,CASH_IN,210065.2,C560695976,C993777150,PAY_46852,210065.2,C560695976,C993777150,RECONCILED,VODAFONE_CASH,ACCRA_CENTRAL,145,YES,YES
SALE_46854,8,CASH_OUT,233568.16,C310990292,C1805708874,PAY_46854,233568.16,C310990292,C1805708874,RECONCILED,AIRTELTIGO_MONEY,EAST_LEGON,82,YES,YES
SALE_46856,8,CASH_OUT,232461.98,C1322974924,C1315078366,PAY_46856,232461.98,C1322974924,C1315078366,RECONCILED,MASTERCARD,TAMALE_BRANCH,139,YES,YES
SALE_46858,5,PAYMENT,10122.53,C916100517,M88332821,PAY_46858,10122.53,C916100517,M88332821,RECONCILED,BANK_TRANSFER,EAST_LEGON,178,YES,YES
SALE_46860,7,PAYMENT,47889.57,C2060437374,M143522752,PAY_46860,47889.57,C2060437374,M143522752,RECONCILED,AIRTELTIGO_MONEY,ACCRA_CENTRAL,171,YES,YES
SALE_46862,8,PAYMENT,18924.93,C202353955,M367491452,PAY_46862,18924.93,C202353955,M367491452,RECONCILED,VODAFONE_CASH,ACCRA_CENTRAL,144,YES,YES
SALE_46863,8,TRANSFER,1065924.93,C308184573,C1781090157,PAY_46863,1065924.93,C308184573,C1781090157,RECONCILED,MTN_MOMO,TEMA_BRANCH,127,YES,YES
SALE_46864,9,CASH_IN,226640.28,C24927607,C1594506797,PAY_46864,226640.28,C24927607,C1594506797,RECONCILED,AIRTELTIGO_MONEY,TAMALE_BRANCH,102,YES,YES
SALE_46865,9,CASH_IN,215583.45,C1082000969,C150738768,PAY_46865,215583.45,C1082000969,C150738768,RECONCILED,MTN_MOMO,KUMASI_MAIN,57,NO,YES
SALE_46867,8,CASH_OUT,465795.09,C1804500990,C893339434,PAY_46867,465795.09,C1804500990,C893339434,RECONCILED,VISA,TEMA_BRANCH,2,NO,YES
SALE_46869,9,CASH_OUT,366147.08,C155374600,C73887179,PAY_46869,366147.08,C155374600,C73887179,RECONCILED,VODAFONE_CASH,TAMALE_BRANCH,107,YES,YES
SALE_46870,9,PAYMENT,11141.21,C2107190449,M1208140048,PAY_46870,11141.21,C2107190449,M1208140048,RECONCILED,VISA,EAST_LEGON,136,YES,YES
SALE_46872,9,CASH_OUT,52912.51,C1400047826,C1545121117,PAY_46872,52912.51,C1400047826,C1545121117,RECONCILED,MTN_MOMO,ACCRA_CENTRAL,179,YES,YES
SALE_46874,8,CASH_OUT,104395.88,C989026330,C1948471365,PAY_46874,104395.88,C989026330,C1948471365,RECONCILED,VISA,EAST_LEGON,176,YES,YES
SALE_46875,8,PAYMENT,4032.52,C1970900309,M1812168612,PAY_46875,4032.52,C1970900309,M1812168612,RECONCILED,MASTERCARD,EAST_LEGON,132,YES,YES
SALE_46876,8,CASH_OUT,301493.65,C1475566767,C1181708889,PAY_46876,301493.65,C1475566767,C1181708889,RECONCILED,MTN_MOMO,TAMALE_BRANCH,16,NO,YES
SALE_46879,9,TRANSFER,200008.93,C1433394812,C1141137903,PAY_46879,200008.93,C1433394812,C1141137903,RECONCILED,VISA,KUMASI_MAIN,118,YES,YES
SALE_46885,9,PAYMENT,17175.99,C1320790737,M2113736938,PAY_46885,17175.99,C1320790737,M2113736938,RECONCILED,VODAFONE_CASH,KUMASI_MAIN,169,YES,YES
SALE_46886,7,TRANSFER,1667085.27,C1279653627,C306206744,PAY_46886,1667085.27,C1279653627,C306206744,RECONCILED,AIRTELTIGO_MONEY,KUMASI_MAIN,11,NO,YES
SALE_46887,9,CASH_OUT,217991.18,C2041882671,C825725191,PAY_46887,217991.18,C2041882671,C825725191,RECONCILED,BANK_TRANSFER,TEMA_BRANCH,129,YES,YES
SALE_46888,8,PAYMENT,4268.08,C228236406,M1145129940,PAY_46888,4268.08,C228236406,M1145129940,RECONCILED,AIRTELTIGO_MONEY,TAMALE_BRANCH,122,YES,YES
SALE_46889,8,TRANSFER,443797.08,C766851336,C679235222,PAY_46889,443797.08,C766851336,C679235222,RECONCILED,BANK_TRANSFER,EAST_LEGON,139,YES,YES
SALE_46894,8,CASH_IN,190352.39,C701088340,C669771073,PAY_46894,190352.39,C701088340,C669771073,RECONCILED,VISA,TEMA_BRANCH,141,YES,YES
SALE_46895,9,CASH_OUT,105552.59,C1127074604,C788026681,PAY_46895,105552.59,C1127074604,C788026681,RECONCILED,AIRTELTIGO_MONEY,ACCRA_CENTRAL,123,YES,YES
SALE_46896,7,CASH_IN,60629.66,C1320735046,C790722099,PAY_46896,60629.66,C1320735046,C790722099,RECONCILED,VODAFONE_CASH,EAST_LEGON,174,YES,YES
SALE_46897,8,TRANSFER,1275673.15,C1287200923,C766681183,PAY_46897,1275673.15,C1287200923,C766681183,RECONCILED,MASTERCARD,TAMALE_BRANCH,131,YES,YES
SALE_46898,9,CASH_OUT,341435.42,C619741347,C1763232948,PAY_46898,341435.42,C619741347,C1763232948,RECONCILED,AIRTELTIGO_MONEY,ACCRA_CENTRAL,24,NO,YES
SALE_46901,9,CASH_OUT,357730.03,C1205224288,C1438689128,PAY_46901,357730.03,C1205224288,C1438689128,RECONCILED,BANK_TRANSFER,ACCRA_CENTRAL,122,YES,YES
SALE_46910,7,CASH_OUT,205238.71,C2061982630,C36856762,PAY_46910,205238.71,C2061982630,C36856762,RECONCILED,VISA,TAMALE_BRANCH,85,YES,YES
SALE_46914,8,CASH_OUT,68337.11,C1318801881,C866356999,PAY_46914,68337.11,C1318801881,C866356999,RECONCILED,MTN_MOMO,TEMA_BRANCH,174,YES,YES
SALE_46918,9,PAYMENT,26540.53,C837641117,M772904218,PAY_46918,26540.53,C837641117,M772904218,RECONCILED,VISA,TAMALE_BRANCH,145,YES,YES
SALE_46919,8,CASH_OUT,398103.28,C197615439,C1563323185,PAY_46919,398103.28,C197615439,C1563323185,RECONCILED,MTN_MOMO,KUMASI_MAIN,29,NO,YES
SALE_46920,9,CASH_OUT,221656.42,C571486951,C1979563377,PAY_46920,221656.42,C571486951,C1979563377,RECONCILED,VODAFONE_CASH,KUMASI_MAIN,153,YES,YES
SALE_46923,9,CASH_OUT,463756.22,C1096250860,C1805037453,PAY_46923,463756.22,C1096250860,C1805037453,RECONCILED,MTN_MOMO,EAST_LEGON,104,YES,YES
SALE_46924,9,TRANSFER,1159384.75,C1104814190,C1552859894,PAY_46924,1159384.75,C1104814190,C1552859894,RECONCILED,MTN_MOMO,TAMALE_BRANCH,60,NO,YES
SALE_46927,9,CASH_IN,150650.97,C1412067925,C632283006,PAY_46927,150650.97,C1412067925,C632283006,RECONCILED,VODAFONE_CASH,ACCRA_CENTRAL,153,YES,YES
SALE_46930,8,TRANSFER,3593281.81,C2138204664,C44870833,PAY_46930,3593281.81,C2138204664,C44870833,RECONCILED,MASTERCARD,ACCRA_CENTRAL,46,NO,YES
SALE_46931,8,CASH_OUT,17424.71,C1216796468,C1050758685,PAY_46931,17424.71,C1216796468,C1050758685,RECONCILED,MTN_MOMO,EAST_LEGON,163,YES,YES
SALE_46932,8,PAYMENT,30623.99,C352204387,M1233836542,PAY_46932,30623.99,C352204387,M1233836542,RECONCILED,VODAFONE_CASH,TEMA_BRANCH,176,YES,YES
SALE_46933,8,TRANSFER,1017258.82,C1531785415,C720370261,PAY_46933,1017258.82,C1531785415,C720370261,RECONCILED,VODAFONE_CASH,ACCRA_CENTRAL,48,NO,YES
SALE_46934,9,CASH_OUT,85601.6,C787918648,C1621383518,PAY_46934,85601.6,C787918648,C1621383518,RECONCILED,VISA,EAST_LEGON,141,YES,YES
SALE_46935,9,CASH_OUT,249909.63,C1418115174,C712956349,PAY_46935,249909.63,C1418115174,C712956349,RECONCILED,BANK_TRANSFER,TAMALE_BRANCH,125,YES,YES
SALE_46936,9,CASH_OUT,457134.32,C583624621,C244095956,PAY_46936,457134.32,C583624621,C244095956,RECONCILED,MTN_MOMO,EAST_LEGON,179,YES,YES
SALE_46937,9,CASH_OUT,198176.76,C547161192,C1246297699,PAY_46937,198176.76,C547161192,C1246297699,RECONCILED,VISA,EAST_LEGON,171,YES,YES
SALE_46938,9,CASH_IN,364879.24,C384457002,C63475121,PAY_46938,364879.24,C384457002,C63475121,RECONCILED,VISA,KUMASI_MAIN,10,NO,YES
SALE_46940,8,PAYMENT,14195.94,C659915178,M228656494,,,,,UNMATCHED,BANK_TRANSFER,ACCRA_CENTRAL,175,YES,YES
SALE_46941,7,CASH_IN,815501.07,C1206427629,C1059781259,PAY_46941,815501.07,C1206427629,C1059781259,RECONCILED,BANK_TRANSFER,ACCRA_CENTRAL,32,NO,YES
SALE_46946,8,CASH_OUT,413231.2,C2143767658,C1672787330,PAY_46946,413231.2,C2143767658,C1672787330,RECONCILED,BANK_TRANSFER,ACCRA_CENTRAL,173,YES,YES
SALE_46948,8,CASH_OUT,434951.11,C1036106397,C1561784955,PAY_46948,434951.11,C1036106397,C1561784955,RECONCILED,VODAFONE_CASH,TAMALE_BRANCH,160,YES,YES
SALE_46949,1,CASH_OUT,9320.15,C176851829,C1330400026,PAY_46949,9320.15,C176851829,C1330400026,RECONCILED,VODAFONE_CASH,EAST_LEGON,125,YES,YES
SALE_46953,8,CASH_OUT,619286.67,C1635626989,C717951588,PAY_46953,619286.67,C1635626989,C717951588,RECONCILED,AIRTELTIGO_MONEY,EAST_LEGON,155,YES,YES
SALE_46954,8,CASH_OUT,382370.48,C1714763873,C2127862399,PAY_46954,382370.48,C1714763873,C2127862399,RECONCILED,MTN_MOMO,KUMASI_MAIN,23,NO,YES
SALE_46955,8,TRANSFER,827694.3,C768644363,C1251218116,PAY_46955,827694.3,C768644363,C1251218116,RECONCILED,MASTERCARD,KUMASI_MAIN,155,YES,YES
SALE_46958,9,PAYMENT,15674.49,C872997956,M1955255976,PAY_46958,15674.49,C872997956,M1955255976,RECONCILED,VISA,TEMA_BRANCH,132,YES,YES
SALE_46958,9,PAYMENT,15674.49,C872997956,M1955255976,PAY_26606,15674.49,C966621178,M1972854129,RECONCILED,VODAFONE_CASH,EAST_LEGON,151,YES,YES
SALE_46960,9,CASH_IN,121182.38,C365231009,C1555845260,PAY_46960,121182.38,C365231009,C1555845260,RECONCILED,MTN_MOMO,EAST_LEGON,143,YES,YES
SALE_46961,9,CASH_OUT,53598.97,C1165094335,C285527187,PAY_46961,53598.97,C1165094335,C285527187,RECONCILED,AIRTELTIGO_MONEY,TEMA_BRANCH,139,YES,YES
SALE_46963,8,CASH_OUT,353318.95,C1796171410,C1889395764,PAY_46963,353318.95,C1796171410,C1889395764,RECONCILED,MTN_MOMO,TEMA_BRANCH,48,NO,YES
SALE_46964,1,CASH_IN,201073.81,C2143739483,C401424608,PAY_46964,201073.81,C2143739483,C401424608,RECONCILED,VISA,KUMASI_MAIN,31,NO,YES
SALE_46965,2,CASH_IN,149683.03,C1593245055,C1789550256,PAY_46965,149683.03,C1593245055,C1789550256,RECONCILED,MTN_MOMO,EAST_LEGON,173,YES,YES
SALE_46969,9,CASH_OUT,147742.5,C1803664274,C804372771,PAY_46969,147742.5,C1803664274,C804372771,RECONCILED,VODAFONE_CASH,EAST_LEGON,172,YES,YES
SALE_46970,8,CASH_IN,237424.38,C1837596571,C1631408038,PAY_46970,237424.38,C1837596571,C1631408038,RECONCILED,MTN_MOMO,TEMA_BRANCH,68,YES,YES
SALE_46971,8,CASH_OUT,506605.52,C780918234,C545710008,PAY_46971,506605.52,C780918234,C545710008,RECONCILED,AIRTELTIGO_MONEY,EAST_LEGON,164,YES,YES
SALE_46972,9,PAYMENT,579.47,C645313801,M1797950915,PAY_46972,579.47,C645313801,M1797950915,RECONCILED,MTN_MOMO,TAMALE_BRANCH,157,YES,YES
SALE_46976,9,PAYMENT,18795.26,C873911676,M783344006,PAY_46976,18795.26,C873911676,M783344006,RECONCILED,AIRTELTIGO_MONEY,TAMALE_BRANCH,173,YES,YES
SALE_46977,9,TRANSFER,2043117.09,C1789123859,C1698371518,PAY_46977,2043117.09,C1789123859,C1698371518,RECONCILED,MASTERCARD,EAST_LEGON,166,YES,YES
SALE_46979,8,CASH_IN,118926.9,C302138073,C177457290,PAY_46979,118926.9,C302138073,C177457290,RECONCILED,BANK_TRANSFER,TEMA_BRANCH,166,YES,YES
SALE_46981,6,CASH_IN,420269.82,C2142914862,C2118255842,PAY_46981,420269.82,C2142914862,C2118255842,RECONCILED,MTN_MOMO,KUMASI_MAIN,72,YES,YES
SALE_46982,9,PAYMENT,4477.24,C979800394,M363659791,PAY_46982,4477.24,C979800394,M363659791,RECONCILED,VODAFONE_CASH,EAST_LEGON,138,YES,YES
SALE_46983,8,PAYMENT,4862.07,C1969807260,M13013852,PAY_46983,4862.07,C1969807260,M13013852,RECONCILED,MASTERCARD,TAMALE_BRANCH,167,YES,YES
SALE_46984,7,TRANSFER,1322921.3,C853175535,C1805683209,PAY_46984,1322921.3,C853175535,C1805683209,RECONCILED,MASTERCARD,EAST_LEGON,17,NO,YES
SALE_46985,9,CASH_IN,200762.24,C1933345281,C1811787479,PAY_46985,200762.24,C1933345281,C1811787479,RECONCILED,MASTERCARD,KUMASI_MAIN,11,NO,YES
SALE_46986,9,CASH_IN,556577.68,C2038605913,C717951588,PAY_46986,556577.68,C2038605913,C717951588,RECONCILED,VISA,KUMASI_MAIN,144,YES,YES
SALE_46987,1,CASH_OUT,197186.52,C105751207,C998351292,PAY_46987,197186.52,C105751207,C998351292,RECONCILED,BANK_TRANSFER,KUMASI_MAIN,138,YES,YES
SALE_46988,9,CASH_IN,272476.8,C670666087,C370428315,PAY_46988,272476.8,C670666087,C370428315,RECONCILED,MASTERCARD,TAMALE_BRANCH,145,YES,YES
SALE_46989,8,CASH_OUT,494056.14,C1249746110,C1979080020,PAY_46989,494056.14,C1249746110,C1979080020,RECONCILED,VISA,EAST_LEGON,99,YES,YES
SALE_46990,7,CASH_IN,6189.93,C2003533730,C935612756,PAY_46990,6189.93,C2003533730,C935612756,RECONCILED,VODAFONE_CASH,KUMASI_MAIN,161,YES,YES
SALE_46991,9,CASH_IN,108820.71,C841026873,C2137460219,PAY_46991,108820.71,C841026873,C2137460219,RECONCILED,VODAFONE_CASH,ACCRA_CENTRAL,127,YES,YES
SALE_46993,7,CASH_OUT,75837.12,C498759457,C1436136891,PAY_46993,75837.12,C498759457,C1436136891,RECONCILED,BANK_TRANSFER,TAMALE_BRANCH,174,YES,YES
SALE_46994,9,CASH_OUT,245789.55,C1535897122,C1652369868,PAY_46994,245789.55,C1535897122,C1652369868,RECONCILED,AIRTELTIGO_MONEY,TAMALE_BRANCH,177,YES,YES
SALE_46996,8,CASH_OUT,232939.75,C841084536,C1016689071,PAY_46996,232939.75,C841084536,C1016689071,RECONCILED,MTN_MOMO,KUMASI_MAIN,110,YES,YES
SALE_46997,9,CASH_IN,25023.81,C825556153,C692721554,PAY_46997,25023.81,C825556153,C692721554,RECONCILED,VODAFONE_CASH,KUMASI_MAIN,140,YES,YES
SALE_47001,8,CASH_IN,150076.0,C1573674681,C79467401,PAY_47001,150076.0,C1573674681,C79467401,RECONCILED,MASTERCARD,KUMASI_MAIN,137,YES,YES
SALE_47002,9,CASH_OUT,378388.28,C848517353,C1109959414,PAY_47002,378388.28,C848517353,C1109959414,RECONCILED,AIRTELTIGO_MONEY,ACCRA_CENTRAL,170,YES,YES
SALE_47003,8,CASH_IN,17755.25,C1505039246,C1229206841,PAY_47003,17755.25,C1505039246,C1229206841,RECONCILED,MTN_MOMO,EAST_LEGON,139,YES,YES
SALE_47008,6,TRANSFER,1627438.13,C1090678364,C2083562754,PAY_47008,1627438.13,C1090678364,C2083562754,RECONCILED,MTN_MOMO,TEMA_BRANCH,96,YES,YES
SALE_47009,9,CASH_OUT,115704.53,C329135948,C527175306,PAY_47009,115704.53,C329135948,C527175306,RECONCILED,VISA,TAMALE_BRANCH,171,YES,YES
SALE_47010,9,CASH_OUT,285275.49,C2041112406,C2028191421,PAY_47010,285275.49,C2041112406,C2028191421,RECONCILED,AIRTELTIGO_MONEY,TAMALE_BRANCH,130,YES,YES
SALE_47012,7,TRANSFER,1174905.93,C1337156396,C801142660,PAY_47012,1174905.93,C1337156396,C801142660,RECONCILED,MASTERCARD,KUMASI_MAIN,13,NO,YES
SALE_47014,6,CASH_IN,221584.67,C1726361113,C1281580764,PAY_47014,221584.67,C1726361113,C1281580764,RECONCILED,MTN_MOMO,EAST_LEGON,169,YES,YES
SALE_47015,9,CASH_IN,224864.57,C1891143159,C1687182693,PAY_47015,224864.57,C1891143159,C1687182693,RECONCILED,MASTERCARD,TAMALE_BRANCH,101,YES,YES
SALE_47018,9,TRANSFER,1580296.45,C1385205928,C1030706332,PAY_47018,1580296.45,C1385205928,C1030706332,RECONCILED,BANK_TRANSFER,EAST_LEGON,128,YES,YES
SALE_47019,9,PAYMENT,2159.18,C254288011,M1605369514,PAY_47019,2159.18,C254288011,M1605369514,RECONCILED,BANK_TRANSFER,KUMASI_MAIN,136,YES,YES
SALE_47020,8,CASH_IN,69086.84,C996359859,C1503386238,PAY_47020,69086.84,C996359859,C1503386238,RECONCILED,MTN_MOMO,KUMASI_MAIN,157,YES,YES
SALE_47023,9,CASH_OUT,240992.65,C895653609,C524698314,PAY_47023,240992.65,C895653609,C524698314,RECONCILED,BANK_TRANSFER,TEMA_BRANCH,84,YES,YES
SALE_47027,9,CASH_OUT,206339.72,C827751539,C1572469200,PAY_47027,206339.72,C827751539,C1572469200,RECONCILED,VISA,EAST_LEGON,65,YES,YES
SALE_47029,8,CASH_OUT,218580.31,C1952010683,C63475121,PAY_47029,218580.31,C1952010683,C63475121,RECONCILED,VODAFONE_CASH,KUMASI_MAIN,144,YES,YES
SALE_47030,7,PAYMENT,18177.54,C2074173925,M1479529027,,,,,UNMATCHED,MASTERCARD,EAST_LEGON,166,YES,YES
SALE_47031,9,CASH_OUT,246201.67,C358553860,C2053726978,PAY_47031,246201.67,C358553860,C2053726978,RECONCILED,AIRTELTIGO_MONEY,TEMA_BRANCH,132,YES,YES
SALE_47032,8,TRANSFER,596946.92,C243560099,C904672772,PAY_47032,596946.92,C243560099,C904672772,RECONCILED,VODAFONE_CASH,ACCRA_CENTRAL,29,NO,YES
SALE_47033,8,CASH_IN,932192.55,C1742321146,C1937962514,PAY_47033,932192.55,C1742321146,C1937962514,RECONCILED,VISA,EAST_LEGON,116,YES,YES
SALE_47042,8,CASH_OUT,62688.58,C1542425447,C1870237274,PAY_47042,62688.58,C1542425447,C1870237274,RECONCILED,MTN_MOMO,EAST_LEGON,171,YES,YES
SALE_47043,8,CASH_OUT,45762.11,C792935798,C2100440237,PAY_47043,45762.11,C792935798,C2100440237,RECONCILED,MASTERCARD,ACCRA_CENTRAL,159,YES,YES
SALE_47045,9,PAYMENT,10597.95,C324014699,M301713895,,,,,UNMATCHED,VISA,TEMA_BRANCH,148,YES,YES
SALE_47046,9,PAYMENT,20678.72,C1839983774,M290240935,PAY_47046,20678.72,C1839983774,M290240935,RECONCILED,VISA,KUMASI_MAIN,150,YES,YES
SALE_47049,7,PAYMENT,6675.86,C1145188928,M1460146719,PAY_47049,6675.86,C1145188928,M1460146719,RECONCILED,BANK_TRANSFER,EAST_LEGON,148,YES,YES
SALE_47050,8,CASH_OUT,12338.03,C1193417875,C1153596299,PAY_47050,12338.03,C1193417875,C1153596299,RECONCILED,BANK_TRANSFER,ACCRA_CENTRAL,142,YES,YES
SALE_47053,9,CASH_IN,225856.59,C12158008,C1096984287,PAY_47053,225856.59,C12158008,C1096984287,RECONCILED,AIRTELTIGO_MONEY,EAST_LEGON,124,YES,YES
SALE_47056,9,PAYMENT,7454.22,C466266702,M18085997,PAY_47056,7454.22,C466266702,M18085997,RECONCILED,MASTERCARD,ACCRA_CENTRAL,137,YES,YES
SALE_47058,9,PAYMENT,23422.78,C869999914,M2815908,PAY_47058,23422.78,C869999914,M2815908,RECONCILED,VODAFONE_CASH,ACCRA_CENTRAL,177,YES,YES
SALE_47059,9,CASH_OUT,113185.95,C1307391454,C1220911229,PAY_47059,113185.95,C1307391454,C1220911229,RECONCILED,AIRTELTIGO_MONEY,TAMALE_BRANCH,132,YES,YES
SALE_47062,8,CASH_IN,49669.6,C386639443,C796694193,PAY_47062,49669.6,C386639443,C796694193,RECONCILED,MASTERCARD,TAMALE_BRANCH,164,YES,YES
SALE_47063,9,TRANSFER,1241012.65,C354912761,C1078814158,,,,,UNMATCHED,AIRTELTIGO_MONEY,KUMASI_MAIN,171,YES,YES
SALE_47064,9,CASH_OUT,363264.17,C1004594675,C174326515,,,,,UNMATCHED,BANK_TRANSFER,KUMASI_MAIN,155,YES,YES
SALE_47066,9,CASH_OUT,289637.69,C497327705,C1832580921,PAY_47066,289637.69,C497327705,C1832580921,RECONCILED,MASTERCARD,EAST_LEGON,36,NO,YES
SALE_47068,8,CASH_OUT,227086.48,C1145519853,C1656107232,PAY_47068,227086.48,C1145519853,C1656107232,RECONCILED,AIRTELTIGO_MONEY,EAST_LEGON,179,YES,YES
SALE_47069,8,TRANSFER,447286.06,C1577839962,C489693281,PAY_47069,447286.06,C1577839962,C489693281,RECONCILED,BANK_TRANSFER,ACCRA_CENTRAL,120,YES,YES
SALE_47070,6,CASH_OUT,178391.81,C1369116416,C481402298,PAY_47070,178391.81,C1369116416,C481402298,RECONCILED,VODAFONE_CASH,TEMA_BRANCH,173,YES,YES
SALE_47072,8,PAYMENT,11629.11,C1847435703,M103289970,PAY_47072,11629.11,C1847435703,M103289970,RECONCILED,MTN_MOMO,ACCRA_CENTRAL,153,YES,YES
SALE_47073,9,PAYMENT,11636.91,C409151913,M548793023,PAY_47073,11636.91,C409151913,M548793023,RECONCILED,VISA,TAMALE_BRANCH,131,YES,YES
SALE_47074,9,PAYMENT,3618.18,C576121977,M1092037112,PAY_47074,3618.18,C576121977,M1092037112,RECONCILED,MTN_MOMO,KUMASI_MAIN,163,YES,YES
SALE_47075,9,CASH_OUT,312969.51,C1225157466,C60216880,PAY_47075,312969.51,C1225157466,C60216880,RECONCILED,AIRTELTIGO_MONEY,EAST_LEGON,130,YES,YES
SALE_47076,7,CASH_OUT,238899.06,C1575477494,C158876320,PAY_47076,238899.06,C1575477494,C158876320,RECONCILED,BANK_TRANSFER,TAMALE_BRANCH,112,YES,YES
SALE_47078,7,PAYMENT,11260.03,C234596181,M916826656,PAY_47078,11260.03,C234596181,M916826656,RECONCILED,AIRTELTIGO_MONEY,TAMALE_BRANCH,173,YES,YES
SALE_47080,8,CASH_OUT,376614.14,C637635611,C447691425,PAY_47080,376614.14,C637635611,C447691425,RECONCILED,BANK_TRANSFER,TAMALE_BRANCH,102,YES,YES
SALE_47081,8,TRANSFER,2102405.82,C1932791660,C392292416,PAY_47081,2102405.82,C1932791660,C392292416,RECONCILED,MASTERCARD,TEMA_BRANCH,18,NO,YES
SALE_47083,9,CASH_OUT,234243.56,C1106609373,C556281798,PAY_47083,234243.56,C1106609373,C556281798,RECONCILED,AIRTELTIGO_MONEY,EAST_LEGON,84,YES,YES
SALE_47085,9,PAYMENT,6095.39,C2061720378,M621791712,PAY_47085,6095.39,C2061720378,M621791712,RECONCILED,BANK_TRANSFER,ACCRA_CENTRAL,159,YES,YES
SALE_47087,9,CASH_OUT,389587.5,C1678165392,C1600473963,PAY_47087,389587.5,C1678165392,C1600473963,RECONCILED,AIRTELTIGO_MONEY,KUMASI_MAIN,160,YES,YES
SALE_47088,1,CASH_IN,232720.95,C523331047,C1360767589,PAY_47088,232720.95,C523331047,C1360767589,RECONCILED,VISA,TAMALE_BRANCH,34,NO,YES
SALE_47089,7,PAYMENT,664.03,C641208329,M1725099364,PAY_47089,664.03,C641208329,M1725099364,RECONCILED,BANK_TRANSFER,TAMALE_BRANCH,174,YES,YES
SALE_47090,3,PAYMENT,2909.12,C278254138,M858965925,PAY_47090,2909.12,C278254138,M858965925,RECONCILED,MASTERCARD,TEMA_BRANCH,179,YES,YES
SALE_47094,8,TRANSFER,405029.83,C900274144,C2119123648,PAY_47094,405029.83,C900274144,C2119123648,RECONCILED,MASTERCARD,EAST_LEGON,78,YES,YES
SALE_47098,9,TRANSFER,1053427.42,C1219628747,C190097337,PAY_47098,1053427.42,C1219628747,C190097337,RECONCILED,AIRTELTIGO_MONEY,TAMALE_BRANCH,30,NO,YES
SALE_47099,9,PAYMENT,12779.98,C358053464,M332967488,PAY_47099,12779.98,C358053464,M332967488,RECONCILED,MASTERCARD,TEMA_BRANCH,141,YES,YES
SALE_47101,7,PAYMENT,642.15,C1269450191,M1324591555,PAY_47101,642.15,C1269450191,M1324591555,RECONCILED,AIRTELTIGO_MONEY,KUMASI_MAIN,152,YES,YES
SALE_47104,9,TRANSFER,1325316.98,C1626424720,C1567433186,PAY_47104,1325316.98,C1626424720,C1567433186,RECONCILED,VISA,TAMALE_BRANCH,172,YES,YES
SALE_47105,9,CASH_IN,638974.9,C1896850365,C352239275,PAY_47105,638974.9,C1896850365,C352239275,RECONCILED,VODAFONE_CASH,ACCRA_CENTRAL,5,NO,YES
SALE_47107,9,PAYMENT,16972.92,C348527426,M806175777,PAY_47107,16972.92,C348527426,M806175777,RECONCILED,VODAFONE_CASH,KUMASI_MAIN,142,YES,YES
SALE_47108,9,CASH_OUT,61821.16,C1876430686,C932583850,PAY_47108,61821.16,C1876430686,C932583850,RECONCILED,MASTERCARD,EAST_LEGON,135,YES,YES
SALE_47109,9,CASH_OUT,84759.61,C1706421729,C873852158,PAY_47109,84759.61,C1706421729,C873852158,RECONCILED,AIRTELTIGO_MONEY,KUMASI_MAIN,143,YES,YES
SALE_47110,9,CASH_OUT,123916.62,C2018531275,C1054410157,PAY_47110,123916.62,C2018531275,C1054410157,RECONCILED,VISA,KUMASI_MAIN,123,YES,YES
